id,teamId,nameAndSubstatValue,statValue,rank,type,statFormat,substatFormat
246331,10203,"{'name': 'Willy Boly', 'substatValue': 0}",6.39,173,players,fraction,number
1068902,8657,"{'name': 'Yasser Larouci', 'substatValue': 0}",6.39,174,players,fraction,number
881500,8191,"{'name': 'Lyle Foster', 'substatValue': 0}",6.38,175,players,fraction,number
819762,8678,"{'name': 'Chris Mepham', 'substatValue': 0}",6.37,176,players,fraction,number
1197250,8455,"{'name': 'Malo Gusto', 'substatValue': 0}",6.37,177,players,fraction,number
674014,8678,"{'name': 'David Brooks', 'substatValue': 0}",6.35,178,players,fraction,number
202181,8657,"{'name': 'Jack Robinson', 'substatValue': 0}",6.33,179,players,fraction,number
1089685,8455,"{'name': 'Carney Chukwuemeka', 'substatValue': 0}",6.30,180,players,fraction,number
933768,8650,"{'name': 'Curtis Jones', 'substatValue': 0}",6.30,181,players,fraction,number
746395,9825,"{'name': 'Aaron Ramsdale', 'substatValue': 0}",6.29,182,players,fraction,number
391064,8668,"{'name': 'Neal Maupay', 'substatValue': 0}",6.29,183,players,fraction,number
246575,8455,"{'name': 'Raheem Sterling', 'substatValue': 0}",6.29,184,players,fraction,number
674009,8346,"{'name': 'Chiedozie Ogbene', 'substatValue': 0}",6.28,185,players,fraction,number
113772,8657,"{'name': 'Chris Basham', 'substatValue': 0}",6.28,186,players,fraction,number
1078788,10203,"{'name': 'Neco Williams', 'substatValue': 0}",6.28,187,players,fraction,number
873014,8586,"{'name': 'Oliver Skipp', 'substatValue': 0}",6.28,188,players,fraction,number
107917,10204,"{'name': 'Jason Steele', 'substatValue': 0}",6.26,189,players,fraction,number
950561,8650,"{'name': 'Darwin Nunez', 'substatValue': 0}",6.25,190,players,fraction,number
511032,8657,"{'name': 'Ben Osborn', 'substatValue': 0}",6.24,191,players,fraction,number
716687,10203,"{'name': 'Joe Worrall', 'substatValue': 0}",6.24,192,players,fraction,number
775614,10203,"{'name': 'Ryan Yates', 'substatValue': 0}",6.24,193,players,fraction,number
704151,8668,"{'name': 'Arnaut Danjuma', 'substatValue': 0}",6.23,194,players,fraction,number
1171140,8678,"{'name': 'Jaidon Anthony', 'substatValue': 0}",6.22,195,players,fraction,number
1047671,8657,"{'name': 'Vinicius de Souza Costa', 'substatValue': 0}",6.21,196,players,fraction,number
1099974,8346,"{'name': 'Issa Kaboré', 'substatValue': 0}",6.20,197,players,fraction,number
873237,8346,"{'name': 'Elijah Adebayo', 'substatValue': 0}",6.19,198,players,fraction,number
865131,9937,"{'name': 'Shandon Baptiste', 'substatValue': 0}",6.19,199,players,fraction,number
654908,8586,"{'name': 'Richarlison', 'substatValue': 0}",6.18,200,players,fraction,number
369761,8346,"{'name': 'Tom Lockyer', 'substatValue': 0}",6.18,201,players,fraction,number
465960,10252,"{'name': 'Youri Tielemans', 'substatValue': 0}",6.18,202,players,fraction,number
212867,8586,"{'name': 'Heung-Min Son', 'substatValue': 0}",6.17,203,players,fraction,number
552718,9937,"{'name': 'Kristoffer Ajer', 'substatValue': 0}",6.16,204,players,fraction,number
330643,9937,"{'name': 'Mark Flekken', 'substatValue': 0}",6.15,205,players,fraction,number
575779,9879,"{'name': 'Andreas Pereira', 'substatValue': 0}",6.13,206,players,fraction,number
1324871,8650,"{'name': 'Ben Doak', 'substatValue': 0}",6.13,207,players,fraction,number
419664,10252,"{'name': 'Tyrone Mings', 'substatValue': 0}",6.13,208,players,fraction,number
942549,10204,"{'name': 'Billy Gilmour', 'substatValue': 0}",6.10,209,players,fraction,number
1368318,8191,"{'name': 'Luca Koleosho', 'substatValue': 0}",6.10,210,players,fraction,number
182962,9879,"{'name': 'Tom Cairney', 'substatValue': 0}",6.08,211,players,fraction,number
802245,8346,"{'name': 'Jacob Brown', 'substatValue': 0}",6.07,212,players,fraction,number
176186,8678,"{'name': 'Neto', 'substatValue': 0}",6.07,213,players,fraction,number
956169,8346,"{'name': 'Alfie Doughty', 'substatValue': 0}",6.06,214,players,fraction,number
655575,8191,"{'name': 'Jacob Bruun Larsen', 'substatValue': 0}",6.05,215,players,fraction,number
214426,8654,"{'name': 'Danny Ings', 'substatValue': 0}",6.03,216,players,fraction,number
751066,8346,"{'name': 'Tahith Chong', 'substatValue': 0}",6.03,217,players,fraction,number
688271,9825,"{'name': 'Auston Trusty', 'substatValue': 0}",6.01,218,players,fraction,number
794253,8678,"{'name': 'Justin Kluivert', 'substatValue': 0}",6.00,219,players,fraction,number
1083796,9937,"{'name': 'Kevin Schade', 'substatValue': 0}",6.00,220,players,fraction,number
